n,replicate,variant,label,nrmse,calibrated_nrmse,norm_ratio,cosine,scale
240,58,ot,oracle rows + true directions,0.3152343459665261,0.2976237728086939,1.0585715591614058,0.9546832405877452,0.9018599000940852
240,58,oo,oracle rows + oracle-fit directions,0.3156114673602174,0.2979543463160731,1.058665690854138,0.9545801210539436,0.9016823056613674
240,58,ft,RFD rows + true directions,1.165180074662867,0.7345018033691071,1.5831241241745224,0.6786067350443327,0.4286503658695581
240,58,of,oracle rows + RFD directions,0.3155445510602937,0.2985313866650139,1.0566122180665027,0.9543998172547308,0.9032640366407926
240,58,ff,complete RFD,1.1710136209157531,0.7361052921943335,1.5875930752248215,0.6768670466225215,0.4263479459474647
240,58,fixed,fixed-centre comparator,0.4924578911229545,,,,
240,57,ot,oracle rows + true directions,0.2841856896060292,0.2705833715770948,1.049565096947857,0.962696545660143,0.9172337651658494
240,57,oo,oracle rows + oracle-fit directions,0.2835952883205317,0.2703627008410997,1.048375698771995,0.9627585418961008,0.9183335163375294
240,57,ft,RFD rows + true directions,0.7535184435599901,0.6192547258544184,1.214507790352678,0.785190158182697,0.6465089515438083
240,57,of,oracle rows + RFD directions,0.2836868347790994,0.2702339806617533,1.049118581151889,0.9627946799269836,0.9177176891385098
240,57,ff,complete RFD,0.7540525154011706,0.619755429798785,1.2143277828494905,0.7847950096903799,0.6462793825311424
240,57,fixed,fixed-centre comparator,0.4420234212826965,,,,
240,59,ot,oracle rows + true directions,0.2615435074846915,0.254243217241336,1.0285031102522058,0.9671403137532708,0.9403377628251528
240,59,oo,oracle rows + oracle-fit directions,0.262925984382001,0.2558194297959837,1.0274410766383544,0.9667245829805188,0.9409051331133346
240,59,ft,RFD rows + true directions,0.91733750029147,0.7350818303938574,1.2267614039228796,0.6779783939218242,0.552657095139949
240,59,of,oracle rows + RFD directions,0.2608689808893255,0.253953700295754,1.0268833124281072,0.9672163760535152,0.9418951153919258
240,59,ff,complete RFD,0.9190597573150184,0.736188724802337,1.2269553617531443,0.6767763009103589,0.5515899942303868
240,59,fixed,fixed-centre comparator,0.2968877923444266,,,,
240,60,ot,oracle rows + true directions,0.3004794887759597,0.2851962781002367,1.0530788921795622,0.9584691351096148,0.9101589085371052
240,60,oo,oracle rows + oracle-fit directions,0.3004625207283943,0.2851414684538321,1.0532064500929188,0.9584854422306016,0.9100641589747572
240,60,ft,RFD rows + true directions,0.9158988386238532,0.7135932263417708,1.2747165227280028,0.7005602810030999,0.5495812351312751
240,60,of,oracle rows + RFD directions,0.3016664301448613,0.2873341448793224,1.049709263771207,0.9578304073198284,0.9124720914424508
240,60,ff,complete RFD,0.9197983647786754,0.714548768235668,1.2787653025243093,0.6995856329377339,0.5470789921784218
240,60,fixed,fixed-centre comparator,0.3164365616292797,,,,
240,61,ot,oracle rows + true directions,0.2909940298548027,0.2812893761999866,1.0341468959032063,0.9596229920322994,0.9279368297036568
240,61,oo,oracle rows + oracle-fit directions,0.2908270645145961,0.2811471281386391,1.034073505764204,0.959664677030157,0.9280429985689878
240,61,ft,RFD rows + true directions,0.6866648629225663,0.589393935038933,1.1601573137354648,0.8078457707627874,0.6963243356727997
240,61,of,oracle rows + RFD directions,0.2897221684166264,0.2807030569852534,1.0315214262910484,0.959794662310191,0.9304650760006422
240,61,ff,complete RFD,0.6932394695498482,0.5936357387854261,1.1627528295359055,0.8047338750398677,0.6920936716714458
240,61,fixed,fixed-centre comparator,0.4182240300526669,,,,
240,62,ot,oracle rows + true directions,0.2680445704292392,0.2555079122823254,1.047823003101915,0.9668069645803796,0.922681561407127
240,62,oo,oracle rows + oracle-fit directions,0.2697597470017804,0.2574375426816735,1.046894150704758,0.9662949402837736,0.9230111178224408
240,62,ft,RFD rows + true directions,1.0471499942958613,0.7269804243777946,1.4403309074895343,0.6866581846679478,0.476736409041432
240,62,of,oracle rows + RFD directions,0.2690739560059017,0.2569065353323641,1.046435165406393,0.966436253512626,0.9235510096196944
240,62,ff,complete RFD,1.0513672632429536,0.7289570984630224,1.4421837427848347,0.684559382815232,0.4746686309841202
240,62,fixed,fixed-centre comparator,0.3091637767918938,,,,
240,63,ot,oracle rows + true directions,0.2490163330900437,0.2407453591067474,1.0342342565574123,0.9705883123490427,0.9384608044020673
240,63,oo,oracle rows + oracle-fit directions,0.2505732399596328,0.2421381738524435,1.0347092360471457,0.9702417764471928,0.9376950960192112
240,63,ft,RFD rows + true directions,1.0173203629176546,0.8089048123980985,1.2048786229654591,0.587939626559732,0.4879658542805658
240,63,of,oracle rows + RFD directions,0.2503659878061733,0.2429210921798268,1.0306469663714646,0.9700460519862756,0.9412010937183052
240,63,ff,complete RFD,1.0258634053063873,0.8131516439496865,1.2074958376677432,0.5820518911075904,0.4820322132387746
240,63,fixed,fixed-centre comparator,0.340350866693181,,,,
512,0,ot,oracle rows + true directions,0.2665387563831345,0.2588535850744335,1.02945970679287,0.9659165706695962,0.9382752567157452
512,0,oo,oracle rows + oracle-fit directions,0.2664332465948244,0.2588872085533366,1.02886856427365,0.9659075593696642,0.938805589858376
512,0,ft,RFD rows + true directions,0.6477034680839632,0.5633757734485776,1.1457747525753692,0.8262007854578796,0.7210848236975198
512,0,of,oracle rows + RFD directions,0.2662972211832913,0.2589710181342471,1.0279191296650827,0.9658850924237892,0.9396508582717926
512,0,ff,complete RFD,0.6477235200535031,0.5636698594888215,1.1450958473153028,0.826000175244444,0.7213371502315861
512,0,fixed,fixed-centre comparator,0.3782528991342482,,,,
512,1,ot,oracle rows + true directions,0.2589292376034848,0.2496735245653337,1.0369411601333656,0.9683300734414498,0.9338331919594248
512,1,oo,oracle rows + oracle-fit directions,0.2586296761874196,0.2494377679103617,1.0367290284450126,0.9683908301609924,0.934082873722056
512,1,ft,RFD rows + true directions,0.4326063774281095,0.4136651601798558,1.0370364123194304,0.9104290940284004,0.8779142981027437
512,1,of,oracle rows + RFD directions,0.2593793568049659,0.250208515123491,1.0365538766025584,0.9681919742280956,0.9340488671958592
512,1,ff,complete RFD,0.4340347308735019,0.414890140842982,1.037356095426874,0.9098715134739026,0.8771062487462309
512,1,fixed,fixed-centre comparator,0.2702588582387477,,,,
512,2,ot,oracle rows + true directions,0.2591018612300304,0.2504783975671284,1.0344120586036527,0.9681221887510912,0.9359154127204922
512,2,oo,oracle rows + oracle-fit directions,0.2594195615076626,0.2508096703872747,1.0343162664879693,0.9680364193769916,0.9359191678034502
512,2,ft,RFD rows + true directions,0.6091558690418174,0.5638021777564085,1.0565567313055289,0.8259098645476586,0.7816994961805098
512,2,of,oracle rows + RFD directions,0.2597786425581736,0.2512890762384035,1.0337812205024877,0.9679120828687128,0.9362832905769388
512,2,ff,complete RFD,0.6106814248691,0.5650260835426282,1.056756722209971,0.8250730421704973,0.7807596817979459
512,2,fixed,fixed-centre comparator,0.3657892928435876,,,,
512,3,ot,oracle rows + true directions,0.2843960356602476,0.2727516056491964,1.0426305411539496,0.9620844877742212,0.9227472722115132
512,3,oo,oracle rows + oracle-fit directions,0.2823644943879872,0.2709733895241114,1.0419790919217833,0.9625868387682298,0.923806289618417
512,3,ft,RFD rows + true directions,0.7873066753515756,0.6904266270407554,1.101771128662373,0.723402427887221,0.6565813979582873
512,3,of,oracle rows + RFD directions,0.2825775200707255,0.2713381283392123,1.0413870346882672,0.9624840882369812,0.9242328319605928
512,3,ff,complete RFD,0.7872284358385984,0.6904878422289599,1.101438100148105,0.7233439982014056,0.6567268719904832
512,3,fixed,fixed-centre comparator,0.4202079606803872,,,,
512,4,ot,oracle rows + true directions,0.2554712907955033,0.2478607894062111,1.030687576945738,0.9687956590917044,0.9399508452042864
512,4,oo,oracle rows + oracle-fit directions,0.2564633003489482,0.2487840904528324,1.0308478183830525,0.9685589689521013,0.9395751261047868
512,4,ft,RFD rows + true directions,0.8936596518387749,0.7061774176223877,1.2557036460585156,0.7080349248731845,0.5638551158910865
512,4,of,oracle rows + RFD directions,0.2567089061979345,0.2493140396514558,1.0295943529777198,0.9684226916138802,0.9405866386243054
512,4,ff,complete RFD,0.8967591305875798,0.7079023085583728,1.2568112749941531,0.7063103578015308,0.5619860132181076
512,4,fixed,fixed-centre comparator,0.3820651520288743,,,,
512,5,ot,oracle rows + true directions,0.2790851421587145,0.2639039578629345,1.0553411295337387,0.964548962481573,0.9139688916584928
512,5,oo,oracle rows + oracle-fit directions,0.2798094903464729,0.2645621226898364,1.0554742655999134,0.964368644885268,0.9136827645315798
512,5,ft,RFD rows + true directions,0.626928178793673,0.5761343388064375,1.064555674286976,0.8173550168978406,0.7677898269109252
512,5,of,oracle rows + RFD directions,0.280256628380068,0.2650848757705107,1.0551854380753791,0.9642250819376836,0.9137968049449166
512,5,ff,complete RFD,0.6283768707115444,0.5771060144626282,1.065277646678468,0.8166692403115602,0.7666257175844551
512,5,fixed,fixed-centre comparator,0.4025769559072109,,,,
512,6,ot,oracle rows + true directions,0.2620964123025102,0.2547593067145099,1.0285855402181363,0.967004496185174,0.9401303619143796
512,6,oo,oracle rows + oracle-fit directions,0.2627125069714209,0.2553186046967319,1.028746161569665,0.9668569749946028,0.939840177405249
512,6,ft,RFD rows + true directions,0.5658597607238048,0.4940331006352057,1.145357147367444,0.8694430950193147,0.7591021691510754
512,6,of,oracle rows + RFD directions,0.2619112936767654,0.2547564413250425,1.027805591194397,0.9670052510733332,0.940844513162836
512,6,ff,complete RFD,0.5676796057542708,0.4953390389420138,1.146007097858332,0.868699738977745,0.7580230005566098
512,6,fixed,fixed-centre comparator,0.4111842259889899,,,,
512,7,ot,oracle rows + true directions,0.2795882356973477,0.2705296242506088,1.0333041711526827,0.9627116507048328,0.9316827296176482
512,7,oo,oracle rows + oracle-fit directions,0.2795211769474375,0.2705051417867509,1.0331390997800267,0.962718530135849,0.9318382494098116
512,7,ft,RFD rows + true directions,0.6388080569114882,0.5670680068167572,1.1177961344638982,0.8236709753565863,0.7368704810843026
512,7,of,oracle rows + RFD directions,0.279701135229591,0.270598847591029,1.033466405216266,0.9626921957107616,0.9315176486160728
512,7,ff,complete RFD,0.6389947830968171,0.567121171932115,1.118062475814296,0.823634370546995,0.7366622065972956
512,7,fixed,fixed-centre comparator,0.4144616329228449,,,,
512,8,ot,oracle rows + true directions,0.2811318007871543,0.2697056984337509,1.042277065354989,0.96294280008335,0.9238837081725302
512,8,oo,oracle rows + oracle-fit directions,0.2809998275638777,0.2696024027999482,1.0421894477561242,0.9629717256516384,0.923989134341127
512,8,ft,RFD rows + true directions,0.7551272487626641,0.6483467089230303,1.1484675616015034,0.7613452206644994,0.6629227033655408
512,8,of,oracle rows + RFD directions,0.2807922545594136,0.2695620943423901,1.041599595358892,0.9629830098676426,0.9245232180949904
512,8,ff,complete RFD,0.7557768175823587,0.6487087270833215,1.1488196946742255,0.761036784528801,0.662451025219071
512,8,fixed,fixed-centre comparator,0.4294043063546408,,,,
512,9,ot,oracle rows + true directions,0.2644465424330464,0.2541055935201775,1.0404043533820535,0.9671764820040644,0.9296159506254018
512,9,oo,oracle rows + oracle-fit directions,0.2637956839825177,0.253535110318171,1.0401829670957197,0.9673261848187265,0.929957724187298
512,9,ft,RFD rows + true directions,0.7163410178039035,0.6222681546693074,1.1376658137316402,0.782804154105262,0.6880791746194765
512,9,of,oracle rows + RFD directions,0.2637925392804254,0.2536640101812007,1.039687651464267,0.9672923911304128,0.9303682598981584
512,9,ff,complete RFD,0.7169926472029868,0.6228464451545583,1.137507117063952,0.7823441095568686,0.6877707381525634
512,9,fixed,fixed-centre comparator,0.4248122756014496,,,,
512,10,ot,oracle rows + true directions,0.2546091795649701,0.2463240443948986,1.033610346315344,0.9691875283725746,0.9376720461705652
512,10,oo,oracle rows + oracle-fit directions,0.2544586814106364,0.2461443271048616,1.0337482297640923,0.96923318671726,0.9375911453202148
512,10,ft,RFD rows + true directions,0.4896228014583105,0.4492257515936458,1.088166096536119,0.8934182805971257,0.8210311674303028
512,10,of,oracle rows + RFD directions,0.2555426941492345,0.2473595647595346,1.0330744715589082,0.9689237564029348,0.9379031067729608
512,10,ff,complete RFD,0.493256762181976,0.4520910074383149,1.089243087431755,0.891971816255093,0.8188914178543992
512,10,fixed,fixed-centre comparator,0.3915672016206378,,,,
512,11,ot,oracle rows + true directions,0.2681647627362331,0.2566394899913239,1.0442793834237667,0.9665072023409828,0.9255255036944224
512,11,oo,oracle rows + oracle-fit directions,0.2696329558584882,0.2580035843842367,1.0444771027227715,0.9661439594826882,0.9250025270674842
512,11,ft,RFD rows + true directions,0.6787472370744643,0.5791630933273604,1.1691437855963505,0.815211697246478,0.6972724033517049
512,11,of,oracle rows + RFD directions,0.2697460027267118,0.2582841220704329,1.0438650039791155,0.9660689997543166,0.9254731177611586
512,11,ff,complete RFD,0.6810072022291392,0.5809322425675888,1.1693229087944863,0.8139519209052783,0.6960882360069571
512,11,fixed,fixed-centre comparator,0.4360194056024623,,,,
512,12,ot,oracle rows + true directions,0.2992084091749499,0.2880401223027224,1.038603278753876,0.9576183414825724,0.9220251476882784
512,12,oo,oracle rows + oracle-fit directions,0.2990059805190923,0.2878319096001625,1.0386585230778842,0.9576809446866552,0.922036380011338
512,12,ft,RFD rows + true directions,0.7814357926460328,0.6499947445465856,1.1936998468848752,0.7599387028318922,0.6366246128078659
512,12,of,oracle rows + RFD directions,0.2996196153347284,0.288495018468917,1.0383673543944143,0.9574813963302992,0.9221027532098324
512,12,ff,complete RFD,0.7833067082130054,0.6510638352528769,1.1945517167758808,0.7590229788522973,0.6354040333229906
512,12,fixed,fixed-centre comparator,0.443193301696744,,,,
512,14,ot,oracle rows + true directions,0.2919680193044761,0.2812152567904851,1.038151425993946,0.9596447151671612,0.9243783624805784
512,14,oo,oracle rows + oracle-fit directions,0.290645363807776,0.2802077057069704,1.0371298680674637,0.9599393947861689,0.9255729917169118
512,14,ft,RFD rows + true directions,0.7646553027223153,0.6435957504419482,1.1782605581901815,0.7653656054547172,0.649572456732597
512,14,of,oracle rows + RFD directions,0.2932553206853566,0.2833392643282416,1.034634185492299,0.9590197397811636,0.9269167336906076
512,14,ff,complete RFD,0.7715024663315135,0.6484152080250984,1.1793464163600476,0.7612868828515098,0.645515916520234
512,14,fixed,fixed-centre comparator,0.4379225915947862,,,,
512,15,ot,oracle rows + true directions,0.2807455807615983,0.272474259473958,1.029808168627808,0.962163072417622,0.9343129154818016
512,15,oo,oracle rows + oracle-fit directions,0.2802312837942388,0.27200641775691,1.029690400906847,0.96229543732632,0.9345483229510808
512,15,ft,RFD rows + true directions,0.565144009128735,0.4973822043637474,1.1358572460414098,0.867531522644716,0.7637680929255511
512,15,of,oracle rows + RFD directions,0.2798446809460895,0.272012078669457,1.0280393656256646,0.9622938371713295,0.93604765473711
512,15,ff,complete RFD,0.5669498896918994,0.4989896072246468,1.1357576472222493,0.8666079689697025,0.7630219097262406
512,15,fixed,fixed-centre comparator,0.4592231608948071,,,,
512,13,ot,oracle rows + true directions,0.2886575506877445,0.2768860331528657,1.042495082573173,0.9609027654476128,0.921733619189678
512,13,oo,oracle rows + oracle-fit directions,0.2874166698135464,0.2758660568874826,1.0418574831409786,0.9611960875166692,0.9225792424304208
512,13,ft,RFD rows + true directions,0.6826128970536139,0.5844391604227119,1.1641289477431351,0.8114375316463955,0.6970340641554421
512,13,of,oracle rows + RFD directions,0.2858582489400561,0.2749524416123665,1.0396632838490496,0.9614578279110312,0.9247780919525356
512,13,ff,complete RFD,0.6842431299471657,0.5859069826218957,1.1637926131060232,0.8103783114785992,0.6963253610244152
512,13,fixed,fixed-centre comparator,0.3819408080565151,,,,
512,16,ot,oracle rows + true directions,0.3098545675049155,0.2974096141895812,1.0416831389508212,0.954749978469549,0.9165454856369942
512,16,oo,oracle rows + oracle-fit directions,0.3086803795726848,0.2963553416733234,1.0414321850831758,0.9550777515269044,0.9170810785443756
512,16,ft,RFD rows + true directions,0.8735329199480871,0.6703526720369634,1.302120374815552,0.7420426504540715,0.5698725438953239
512,16,of,oracle rows + RFD directions,0.3078909142790083,0.2960166625691751,1.0398642413237458,0.955182775955161,0.9185648837575322
512,16,ff,complete RFD,0.8761226684296596,0.6717941731247835,1.3031287631880932,0.7407378679098215,0.5684302954817856
512,16,fixed,fixed-centre comparator,0.4210611661203089,,,,
512,17,ot,oracle rows + true directions,0.2926543662268526,0.2790555490966865,1.048448531706564,0.9602749608931532,0.9159009067713696
512,17,oo,oracle rows + oracle-fit directions,0.2917721630984576,0.2783251710617575,1.0480431424745986,0.9604869073305704,0.9164574132537198
512,17,ft,RFD rows + true directions,0.7798307369107491,0.6520731983692961,1.185866808293813,0.7581560155854707,0.6393264490438696
512,17,of,oracle rows + RFD directions,0.292645395636814,0.2793420511238809,1.0474232228963023,0.9601916571569984,0.9167179380479136
512,17,ff,complete RFD,0.7810884610190176,0.6528314562313424,1.1863508058208572,0.7575031945509303,0.6385153454056116
512,17,fixed,fixed-centre comparator,0.4091926292301789,,,,
512,20,ot,oracle rows + true directions,0.3004233524511396,0.289158416020045,1.0387772790255652,0.957281259842048,0.9215462054965572
512,20,oo,oracle rows + oracle-fit directions,0.2994970188020867,0.2883777917641367,1.038366653898928,0.9575167096282132,0.9221373837775568
512,20,ft,RFD rows + true directions,0.762496686298582,0.6776543720107358,1.0849313304732404,0.735380549168072,0.6778129901062987
512,20,of,oracle rows + RFD directions,0.3001589014747712,0.2890420978426899,1.0382486542461489,0.9573163874470638,0.9220492446890304
512,20,ff,complete RFD,0.7635735506394566,0.678461440712133,1.084971054916831,0.73463601427293,0.6771019475070181
512,20,fixed,fixed-centre comparator,0.4451809707568436,,,,
512,18,ot,oracle rows + true directions,0.3103640036825396,0.297257606493055,1.044037050609382,0.9547973163881536,0.9145243608269064
512,18,oo,oracle rows + oracle-fit directions,0.3101751575373859,0.297134081548415,1.0438299551773462,0.9548357647168332,0.9147426359828954
512,18,ft,RFD rows + true directions,0.8561949395538336,0.6570185847584636,1.3028701474511402,0.7538743789796716,0.5786258749227678
512,18,of,oracle rows + RFD directions,0.3085628859594619,0.2963058898164864,1.0411969521175932,0.9550930947609558,0.9173030067159544
512,18,ff,complete RFD,0.8596786696675583,0.6593663222287857,1.3034407747025596,0.7518218227149868,0.5767978394619041
512,18,fixed,fixed-centre comparator,0.4485880911371832,,,,
512,22,ot,oracle rows + true directions,0.2483760385834458,0.2403846181632229,1.0331748546894282,0.9706777196116751,0.93950962434472
512,22,oo,oracle rows + oracle-fit directions,0.2487965548442427,0.2407344103079061,1.0334135510305753,0.9705910280307072,0.939208729228276
512,22,ft,RFD rows + true directions,0.8350782886359571,0.6150919523600533,1.3532718467220437,0.7884553824674533,0.5826289702082296
512,22,of,oracle rows + RFD directions,0.2494356302547162,0.2414185330145586,1.0331524661819875,0.97042109000016,0.9392815888891488
512,22,ff,complete RFD,0.8362399977690527,0.6158234891742376,1.3536215108277934,0.7878841476900444,0.5820564621555269
512,22,fixed,fixed-centre comparator,0.2637944323280003,,,,
512,19,ot,oracle rows + true directions,0.2904917538749853,0.2801476620324492,1.0367862533515249,0.9599569195842867,0.9258966508102526
512,19,oo,oracle rows + oracle-fit directions,0.2906252321915464,0.2803483178684597,1.0365002071958398,0.9598983387152648,0.9260956554096456
512,19,ft,RFD rows + true directions,0.718147264674814,0.6127512401414584,1.1648041010134105,0.7902758491217511,0.6784624542738046
512,19,of,oracle rows + RFD directions,0.2911117294020445,0.2810167994614583,1.035700200395898,0.9597028490217366,0.926622249039721
512,19,ff,complete RFD,0.7197784850914009,0.6140290956462393,1.164848746876861,0.7892833899809758,0.6775844435572999
512,19,fixed,fixed-centre comparator,0.4381702021311506,,,,
512,21,ot,oracle rows + true directions,0.2855995351493962,0.275765097101275,1.0355265090505257,0.9612250575285296,0.9282476586812604
512,21,oo,oracle rows + oracle-fit directions,0.2863939573981079,0.2765328612120543,1.0355100024463726,0.9610044623569004,0.9280494250046312
512,21,ft,RFD rows + true directions,0.7848787192894003,0.6392702737773267,1.2243590305284844,0.7689821305236306,0.6280691458547952
512,21,of,oracle rows + RFD directions,0.2855839937428808,0.2759775790365809,1.0346119688200222,0.9611640733345728,0.92900923467064
512,21,ff,complete RFD,0.7862666868514113,0.6402506042177976,1.2245589905865908,0.7681661043021524,0.6273002037526864
512,21,fixed,fixed-centre comparator,0.3687854771767183,,,,
512,23,ot,oracle rows + true directions,0.2640054003152726,0.2551835652835529,1.034569795344869,0.966892624860266,0.9345842389859804
512,23,oo,oracle rows + oracle-fit directions,0.2635294460217781,0.2548065357148001,1.0342333958893124,0.9669920523753144,0.9349843625420942
512,23,ft,RFD rows + true directions,0.6624996058491784,0.6258957320794433,0.9970708782715302,0.7799067460695144,0.7821978989312374
512,23,of,oracle rows + RFD directions,0.2626487383933169,0.2541114790193993,1.0335956855383936,0.9671749356918704,0.9357381703737232
512,23,ff,complete RFD,0.6625734486935541,0.6261291308265826,0.9964355225441756,0.7797193799889471,0.7825086143036211
512,23,fixed,fixed-centre comparator,0.3623736158450339,,,,
512,24,ot,oracle rows + true directions,0.3087267060526644,0.2959913104291524,1.0429478154321432,0.9551906323611185,0.9158565924655944
512,24,oo,oracle rows + oracle-fit directions,0.3088242330345896,0.2961362986389331,1.042756761555688,0.9551456918336764,0.915981297890311
512,24,ft,RFD rows + true directions,0.5842337681399847,0.504069148785704,1.1590332175849722,0.8636632985385311,0.745158365985497
512,24,of,oracle rows + RFD directions,0.3073306917563493,0.2949979721513818,1.0416857580243457,0.955497878818458,0.9172611523754044
512,24,ff,complete RFD,0.585383794291061,0.5051484545513238,1.1588351468451876,0.8630324668657657,0.7447413630966276
512,24,fixed,fixed-centre comparator,0.4611597789454519,,,,
512,25,ot,oracle rows + true directions,0.2734447081550794,0.2657951847451034,1.0282551260549984,0.964029522248316,0.9375392330373394
512,25,oo,oracle rows + oracle-fit directions,0.2738344847187768,0.2661690928698003,1.028264048184064,0.9639263529963624,0.9374307646938318
512,25,ft,RFD rows + true directions,0.7471762494517402,0.621153251982473,1.1989492621895024,0.7836891204754588,0.6536466097358431
512,25,of,oracle rows + RFD directions,0.2734131450159212,0.2663337885937047,1.0256955910175982,0.9638808604040874,0.9397338438861924
512,25,ff,complete RFD,0.7525750744383854,0.624769065764097,1.2003722866177042,0.78080958912161,0.6504728556518925
512,25,fixed,fixed-centre comparator,0.3382764983011242,,,,
512,28,ot,oracle rows + true directions,0.2644035728773614,0.2511858563360521,1.0504913729236336,0.967938874917587,0.9214153489178174
512,28,oo,oracle rows + oracle-fit directions,0.2656598454511208,0.2524141563901965,1.050457973108828,0.967619291691637,0.921140413478866
512,28,ft,RFD rows + true directions,0.9620848398695988,0.7526084444720786,1.2577910787904252,0.6584683206573556,0.5235116799290562
512,28,of,oracle rows + RFD directions,0.2645464746710328,0.2516803648368274,1.0493078429317246,0.967810412196315,0.9223322009033031
512,28,ff,complete RFD,0.963095383348933,0.7529074796836566,1.258695310171692,0.6581263761895614,0.5228639297144834
512,28,fixed,fixed-centre comparator,0.3724100384316774,,,,
512,27,ot,oracle rows + true directions,0.2825974169525644,0.2715500102301694,1.040666850990546,0.9624243305029208,0.9248150160513416
512,27,oo,oracle rows + oracle-fit directions,0.2820115540311609,0.2711359160714056,1.0401028641490329,0.9625410718593364,0.925428729250588
512,27,ft,RFD rows + true directions,0.7033486976292855,0.5769170194350015,1.2191286789823954,0.8168027624134448,0.6699889654759238
512,27,of,oracle rows + RFD directions,0.2811875662092034,0.2703737202042954,1.0399856151292577,0.9627554473607978,0.9257391961533415
512,27,ff,complete RFD,0.703428678008992,0.5770643211047533,1.218953191206939,0.8166987016690493,0.6700000521434296
512,27,fixed,fixed-centre comparator,0.390493340683776,,,,
512,26,ot,oracle rows + true directions,0.2774988172803267,0.271166428619892,1.0214761916988748,0.9625324763297772,0.9422955563251404
512,26,oo,oracle rows + oracle-fit directions,0.2770571708931146,0.2708020288953736,1.021175108135409,0.9626350612491472,0.9426738407351588
512,26,ft,RFD rows + true directions,0.6407326767964049,0.5855159868917844,1.0708711440754386,0.8106608594807942,0.7570106487281408
512,26,of,oracle rows + RFD directions,0.2778049172661688,0.2715039995559785,1.0212688528825762,0.9624373113222012,0.9423936788101188
512,26,ff,complete RFD,0.6414798292291128,0.5858888201984713,1.0716014380351553,0.8103914426784401,0.7562433325624693
512,26,fixed,fixed-centre comparator,0.3526471114610006,,,,
512,29,ot,oracle rows + true directions,0.2643429059673243,0.2552551117899085,1.0355905483902097,0.9668737393812706,0.9336448086400972
512,29,oo,oracle rows + oracle-fit directions,0.2647859510808605,0.255735963176506,1.0353813299316998,0.9667466664737896,0.9337107387647816
512,29,ft,RFD rows + true directions,0.761030356361538,0.6724708658304521,1.096424222705479,0.7401235941444118,0.6750339684379842
512,29,of,oracle rows + RFD directions,0.2637104972307462,0.2550973396126664,1.0337627684552284,0.966915377539596,0.935335849814437
512,29,ff,complete RFD,0.7628528596147373,0.6738003935689881,1.0965969518196532,0.738913411453789,0.6738240610897769
512,29,fixed,fixed-centre comparator,0.3921692757538107,,,,
512,31,ot,oracle rows + true directions,0.2734181851221885,0.2642271826563744,1.034756271703946,0.9644604688350245,0.932065352207854
512,31,oo,oracle rows + oracle-fit directions,0.2737998105044424,0.2646260209210202,1.0346320156479525,0.9643511129518688,0.9320715948925384
512,31,ft,RFD rows + true directions,0.6337591938324794,0.5414365101852845,1.1701308038886409,0.840741640123992,0.7185022711392564
512,31,of,oracle rows + RFD directions,0.2745714104838532,0.2655832553116665,1.0337657154759206,0.9640879288208406,0.9325980871565258
512,31,ff,complete RFD,0.6379604658587351,0.544353699902794,1.1715307222547335,0.8388557977400758,0.7160339731642804
512,31,fixed,fixed-centre comparator,0.3866038859827175,,,,
512,30,ot,oracle rows + true directions,0.2815109969100807,0.2703505832901606,1.0412412635813233,0.9627619446751464,0.9246290733463164
512,30,oo,oracle rows + oracle-fit directions,0.2815935962270673,0.2705969673899154,1.040617268962391,0.9626927242061096,0.9251169982658652
512,30,ft,RFD rows + true directions,0.4827915819939698,0.4299882159852513,1.1223745776415148,0.90283449984691,0.8043967832415345
512,30,of,oracle rows + RFD directions,0.2821858457883713,0.2713377099396389,1.0399741973370635,0.9624842061897496,0.9254885444795328
512,30,ff,complete RFD,0.4845592722732359,0.4316683176520255,1.1221690735147358,0.9020324071425982,0.8038293234346142
512,30,fixed,fixed-centre comparator,0.2987893617718866,,,,
512,32,ot,oracle rows + true directions,0.2635710436002468,0.2544527933214311,1.0358127084711264,0.9670851958183008,0.933648706864904
512,32,oo,oracle rows + oracle-fit directions,0.2632371820473094,0.2543114939987893,1.0350891045903858,0.9671223624857944,0.934337303133446
512,32,ft,RFD rows + true directions,0.7704868760009461,0.6322101600518764,1.2152062363484926,0.774796949869565,0.6375847380422522
512,32,of,oracle rows + RFD directions,0.2632096616325734,0.2542200422982539,1.035348283042983,0.9671464057183248,0.9341266330937384
512,32,ff,complete RFD,0.7709650113966466,0.6326215664443794,1.2151162698503124,0.7744610730498078,0.6373555290681873
512,32,fixed,fixed-centre comparator,0.2748056155570333,,,,
512,33,ot,oracle rows + true directions,0.2741834172855742,0.2661964819601361,1.0296149029532398,0.9639187896249594,0.936193509690036
512,33,oo,oracle rows + oracle-fit directions,0.274440724953965,0.2664083268101089,1.029771678564774,0.963860261348209,0.9359941445384984
512,33,ft,RFD rows + true directions,0.7383336790157466,0.6195507482180844,1.1865702144061834,0.7849566041396245,0.6615340538717759
512,33,of,oracle rows + RFD directions,0.2741402911490005,0.2664505326085175,1.0283234961353562,0.9638485947868768,0.9373009548154944
512,33,ff,complete RFD,0.7411376081136342,0.6212841251971187,1.187678171032803,0.7835853723609513,0.6597623762669197
512,33,fixed,fixed-centre comparator,0.3979598341020908,,,,
512,35,ot,oracle rows + true directions,0.2812399012224436,0.2707849364525926,1.0386096017444937,0.9626398694165776,0.9268543905233364
